# ell Cl ell_ellplus1_Cl_over_2pi quadrupole_normalized
2 0.27337811293038755 0.2610568680360334 1
7 0.0013949542911038742 0.012432776765720209 0.047624783286698003
12 4.5627496816390492e-07 1.1328472988411693e-05 4.3394656013600977e-05
17 2.0468980715081455e-11 9.9686827502251499e-10 3.8185866647450866e-09
22 2.1920369737635423e-16 1.7653000102622153e-14 6.7621282042598971e-14
27 7.7009001556259419e-22 9.2658106247491122e-20 3.5493456634399527e-19
32 1.0870560099488783e-27 1.8269891629557905e-25 6.9984336236793173e-25
37 7.0985391629168426e-34 1.5884532406925265e-31 6.0847019756372547e-31
42 2.3752099871262812e-40 6.8271569706028686e-38 2.6151991410777684e-37
47 4.4065269356837682e-47 1.5821791465458116e-44 6.0606685372760431e-44
52 4.8259838659097119e-54 2.1168262408637271e-51 8.1086786062703547e-51
57 3.2747733745544917e-61 1.723075199438441e-58 6.6003825618585419e-58
62 1.4380005651400648e-68 8.9394629202148922e-66 3.4243354666236888e-65
67 4.2286954198922106e-76 3.0662690006952953e-73 1.1745597898891752e-72
72 8.5642642354216301e-84 7.1641644517376168e-81 2.7442926537940214e-80
77 1.2287098174419036e-91 1.1745047778749443e-88 4.4990380322529141e-88
82 1.2761300640968642e-99 1.3823149870048889e-96 5.2950722859897695e-96
87 9.7493728206041607e-108 1.1879515670062356e-104 4.5505470740661153e-104
92 5.5860526692950955e-116 7.6066937869675625e-113 2.9138071885232374e-112
97 2.4459627648751229e-124 3.7005628365495455e-121 1.4175313081741105e-120
102 8.2754558960929242e-133 1.3837239456395884e-129 5.3004694189796013e-129
107 2.1842610406205776e-141 4.0172809413354366e-138 1.5388528068837997e-137
112 4.5644747922135708e-150 9.1940616337139375e-147 3.521861616927424e-146
117 7.6520314354226696e-159 1.6813756213226684e-155 6.4406488669380264e-155
122 1.0350287733171376e-167 2.4719375624095437e-164 9.4689619966954679e-164
127 1.1357706365316334e-176 2.9384916351840009e-173 1.1256136095137724e-172
132 1.023419446914167e-185 2.8595610238479918e-182 1.0953785837395742e-181
137 7.665351029163986e-195 2.3064913650052276e-191 8.8352066059678034e-191
142 4.7860939032559217e-204 1.5467699589961651e-200 5.9250307055038524e-200
147 2.486168121653568e-213 8.6085434394063224e-210 3.2975740129610743e-209
152 1.0800816890534057e-222 3.9977143013630475e-219 1.531357643044751e-218
157 3.9808553732944099e-232 1.5716407134627056e-228 6.0203001946908125e-228
162 1.25971884432104e-241 5.2941516407500457e-238 2.0279687259633021e-237
167 3.425645641346969e-251 1.5296367911321823e-247 5.8594006839959795e-247
172 7.9793679357652959e-261 3.7788806264447455e-257 1.4475315876091605e-256
177 1.5996171432840395e-270 8.021017247210481e-267 3.0725172287378201e-266
182 2.7960820163616442e-280 1.4821512192315671e-276 5.6775032596613669e-276
187 4.3000955549216338e-290 2.4060114724944255e-286 9.2164266375950192e-286
