# ell Cl ell_ellplus1_Cl_over_2pi quadrupole_normalized
2 2063.7209792762733 1970.7083700855949 1
12 85.676785949590638 2127.1979027681609 1.0794077576662291
22 28.313752534531126 2280.1744787157622 1.1570329295433635
32 14.371001768677887 2415.3000629128342 1.2255999414098642
42 8.7986929726476522 2529.0419956967025 1.2833162095855193
52 6.0045222889537762 2633.7697551984074 1.3364584000239534
62 4.4218636124121238 2748.8922299245014 1.3948751990154218
72 3.4617400461988193 2895.8091785117786 1.4694255235674487
82 2.8568960815842686 3094.6142411309247 1.570305524706588
92 2.4688176526525569 3361.8623044522492 1.7059156775724413
102 2.218254649921191 3709.1032991565926 1.8821167837205122
112 2.056348331345224 4142.030388912307 2.1017977351628154
122 1.951256390719335 4660.1448099384288 2.364705443320374
132 1.8813987606527489 5256.8617710952385 2.6674985760916594
142 1.8317931481134975 5919.9895987612535 3.0039906911767607
152 1.7919386569351583 6632.5157333916804 3.3655490756877473
162 1.7545209910753834 7373.6296202177846 3.741613793367875
172 1.7145762506669222 8119.915046361486 4.1203027143020705
182 1.668920786435883 8846.6395618665429 4.4890658080892525
192 1.6157418911502412 9529.0730085659798 4.8353542072549773
202 1.554289193715199 10143.769371986751 5.1472706596086413
212 1.4846316687163652 10669.751782738571 5.4141708355737821
222 1.4074590427925715 11089.545185444507 5.6271873371922849
232 1.3239157695895292 11390.017537626334 5.7796565491481751
242 1.2354591001260344 11562.989835584525 5.8674281852683778
252 1.1437373573649348 11605.597382721689 5.8890486075408601
262 1.0504854577745419 11520.390918711397 5.8458121422658929
272 0.95743601482865348 11315.179362269992 5.7416812827453176
282 0.86624494001252039 11002.626900665318 5.5830822397062407
292 0.77843115955508202 10599.632675291881 5.3785901740659385
302 0.69532938797221422 10126.521479969913 5.1385185315522266
312 0.61805577588469796 9606.0917988250803 4.8744359868973683
322 0.54748550472507407 9062.5653423543918 4.598633405084068
332 0.48424162188227526 8520.4898680360802 4.3235670976857952
342 0.42869410121672941 8003.6458864052274 4.0613040508157994
352 0.38096813329100326 7534.0092733085294 3.8229955216465137
362 0.34096023799205 7130.8132488766541 3.6184010567565292
372 0.30836110554705481 6809.7551591222236 3.4554859879275046
382 0.28268357608999162 6582.3784054504267 3.3401078035531611
392 0.26329440838562251 6455.6560717549619 3.27580486780729
402 0.24944843411152659 6431.7923220399643 3.2636956434911824
412 0.24032367160918278 6508.2458446045821 3.3024905883572746
422 0.23505610667641164 6677.9703807930782 3.3886142070341085
432 0.23277300842950061 6929.8589387512002 3.5164304591907793
442 0.23262363668383554 7249.3650238944347 3.6785579916015525
452 0.23380658230324169 7619.2724272160704 3.8662607531753359
462 0.2355929487870192 8020.5728208671062 4.0698933148179322
472 0.23734491850176836 8433.4098923490928 4.2793799530992001
482 0.23852943178151775 8838.0463380372548 4.4847053334702114
492 0.23872678921114715 9215.8057184360514 4.6763924375252826
502 0.23763433108507201 9549.9482303032692 4.8459469575848413
512 0.23506543788695436 9826.4406722313452 4.9862480016789847
522 0.23094419139586636 10034.583866908355 5.0918664675243237
532 0.22529628415081321 10167.472392652457 5.1592983249017443
542 0.21823681076486498 10222.267797127151 5.187103252970485
552 0.20995559123002761 10200.272763446841 5.1759422745049832
562 0.20070081826615555 10106.807295936111 5.1285149286178431
572 0.19076175767585699 9950.8939482279602 5.049399545502391
582 0.18045123859140288 9744.7687706315373 4.9448050855988841
592 0.17008865718775787 9503.2440901394657 4.8222477939375201
602 0.15998409416655782 9242.9529367317737 4.6901677980544223
612 0.15042410368028991 8981.5121282193122 4.5575044306678487
622 0.14165962495628701 8736.644224957914 4.4332506816208692
632 0.13389634021818933 8525.2991378624192 4.3260074738973868
642 0.1272876972070329 8362.8164003383536 4.2435585738011188
652 0.12193071102736042 8262.1678760366831 4.1924863168251676
662 0.11786449749313872 8233.3136152473107 4.1778447487335271
672 0.11507145266350136 8282.7025388409438 4.2029062567391424
682 0.11348082552455456 8412.9381563662064 4.268991944252412
692 0.11297440045222847 8622.625139093383 4.3753937771720484
702 0.11339391775238698 8906.4027302147533 4.5193915372815496
712 0.11454981042159669 9255.1621059047648 4.6963631181526768
722 0.1162308122712678 9656.4367314053598 4.8999826042175618
732 0.11821400995291917 10094.949173601635 5.1224977408317276
742 0.1202748468045496 10553.284910547012 5.3550718466216525
752 0.12219670365196354 11012.66527092236 5.588176027508343
762 0.12377967111640606 11453.7833832263 5.8120133638691671
772 0.12484816159778728 11857.66229707025 6.0169543485296257
782 0.12525714165017388 12206.499669461244 6.1939655074033473
792 0.12489678593196744 12484.460023111922 6.335011416513991
802 0.12369542372357757 12678.377471933034 6.4334112872227598
812 0.12162078561301218 12778.3421022774 6.4841365146900918
822 0.11867952658812456 12778.138458256841 6.4840331792480494
832 0.11491515680174867 12675.519663790234 6.4319611446313036
842 0.11040455550885589 12472.306974294226 6.3288445736659202
852 0.10525331704516286 12174.315405765263 6.1776341901041851
862 0.099590102307135608 11791.101332350772 5.9831792016180678
872 0.093560294432878874 11335.54590812579 5.7520159147816718
882 0.087319277083950861 10823.296398872184 5.4920842490774469
892 0.08102568393119533 10272.097914372796 5.2123886366437082
902 0.074834819935901631 9701.0364754103412 4.9226139304360856
912 0.068892469860184505 9129.7209264788307 4.632710280761783
922 0.063329463881321463 8577.4573094645584 4.3524741862703964
932 0.05825715527856784 8062.4486528393954 4.0911424415826758
942 0.053763848555985802 7601.0410198790714 3.8570095582173489
952 0.049912358742237969 7207.0589564347483 3.6570905496898662
962 0.046738787307135814 6891.2646813994215 3.4968465075835193
972 0.044252421421639355 6660.9515759818632 3.3799783250996973
982 0.042436731059327493 6519.6917024150944 3.3082985800338998
992 0.041251397199656398 6467.2509775372282 3.281688491157285
1002 0.040635213389312475 6499.6703536460127 3.2981391119598831
1012 0.040509699153236829 6609.5076167309799 3.3538740267510541
1022 0.040783235745928174 6786.2263465411543 3.4435467213479205
1032 0.041355533302651591 7016.7140160762801 3.560503483207675
1042 0.042122242657901071 7285.9073568549748 3.6971007316209459
1052 0.042979486536801351 7577.4916320958509 3.8450598511268992
1062 0.043828100472615358 7874.6373333286347 3.9958410147649657
1072 0.044577538371335143 8160.762172375782 4.1410298430007337
1082 0.045149129467220911 8420.2547303534593 4.2727046062060099
1092 0.045478666790699368 8639.1428815595336 4.3837754041630754
1102 0.045518391389836363 8805.7052497676814 4.4682944384029879
1112 0.045237900171462328 8910.9195157167596 4.5216834976601472
1122 0.044624591707657965 8948.8452990476471 4.5409282443241299
1132 0.043683090735679025 8916.8164525675365 4.5246757906550368
1142 0.042434012403604039 8815.4921885253298 4.4732606418789622
1152 0.040912304055522118 8648.8000399219145 4.3886757529457627
1162 0.039164635853762855 8423.6452202216533 4.2744250484183945
1172 0.03724697466258399 8149.6087407647356 4.1353702376626984
1182 0.035221295425364701 7838.4046169676894 3.977455384039009
1192 0.033152704160650359 7503.3600893493922 3.8074431525469667
1202 0.031106203645288093 7158.7506828601072 3.6325773978161862
1212 0.029143811122987126 6819.1445406468638 3.4602504582403961
1222 0.02732192093463803 6498.7379445396737 3.2976659779739048
1232 0.025688931283320712 6210.6914394082623 3.1515020353511312
1242 0.024283523318076289 5966.5674600983994 3.0276257769378887
1252 0.023133216236361474 5775.7920538523158 2.9308202783963684
1262 0.022253703704001388 5645.2754648982409 2.8645920170588441
1272 0.021648542343041227 5579.1020583410009 2.8310135294643728
1282 0.021309532513221544 5578.3882252989351 2.8306513079135329
1292 0.021217504738885031 5641.2517081218293 2.8625502351100329
1302 0.021343593182386371 5762.9263065187888 2.9242917896920915
1312 0.021650875993184601 5936.0037324217319 3.0121167710694357
1322 0.022096279333075505 6150.7855079596266 3.12110386362873
1332 0.022632690987553352 6395.7385170826519 3.2454007980921413
1342 0.023211154524240284 6658.024715292664 3.378493143053674
1352 0.023783037988740881 6924.077965585413 3.5134970098516791
1362 0.024302142394092306 7180.2184318352547 3.6434708152801889
1372 0.024726553704023203 7413.2452923283827 3.7617160432552481
1382 0.025020311324008986 7611.0235203157736 3.8620749958986575
1392 0.025154687249863583 7762.9967692081873 3.9391910477708141
1402 0.025109123159372766 7860.6301572530592 3.9887333288748579
1412 0.024871843083203202 7897.7786795192224 4.0075836685953661
1422 0.024439869650622243 7870.8840276829524 3.9939364683071257
1432 0.023819026700197667 7779.1715928622361 3.9473986668683807
1442 0.023023007030158728 7624.542142924769 3.8689347742474998
1452 0.022072892301099951 7411.59375267625 3.7608779995968344
1462 0.020995469733584328 7147.2245350885651 3.6267286644640047
1472 0.019822365741450576 6840.4736374690219 3.4710735191995536
1482 0.018588036858244249 6501.9408051819055 3.2992912111595198
1492 0.017328561238848673 6143.4350049898212 3.1173739850320881
1502 0.016079811030902377 5777.3673871514175 2.9316196525315852
1512 0.014876008714362036 5416.2322019336734 2.7483681929551187
1522 0.013748429181435352 5072.0995442752037 2.5737443557186013
1532 0.012724007616385669 4756.0342359092774 2.4133627826945832
1542 0.011824629099832479 4477.7305760595291 2.2721426691180313
1552 0.011066186251627197 4245.0350429143582 2.1540655671594786
1562 0.010458346669281958 4063.7143519051083 2.0620576913308621
1572 0.010004310173889952 3937.2096793134347 1.9978652037401292
1582 0.0097010052707231856 3866.5556589176877 1.9620131104176259
1592 0.0095394946978585513 3850.3866403284624 1.9538084369942705
1602 0.0095056143837477652 3885.0477230486149 1.9713965709091059
1612 0.0095808169345185847 3964.8072465289906 2.0118690856104626
1622 0.009743169725773583 4082.1576172214923 2.0714163897544058
1632 0.0099684323214246258 4228.1787135022187 2.1455121304014022
1642 0.010231230935652119 4392.975036729883 2.2291350173435758
1652 0.01050615445265723 4566.1146227436002 2.3169915407348056
1662 0.010768897964998808 4737.1230106547091 2.4037666265399582
1672 0.01099723237413895 4895.9361753669154 2.4843534688769133
1682 0.011171816012018049 5033.3138768929275 2.5540632765843041
1692 0.011277051233155436 5141.3006608814148 2.6088591995263664
1702 0.011301351268847732 5213.4439554778673 2.6454669978650518
1712 0.011237658215423827 5245.1398741581042 2.6615505133975197
