# ell Cl ell_ellplus1_Cl_over_2pi quadrupole_normalized
2 2038.4689417384047 1946.5944505018315 1
12 73.508680652159867 1825.0861022089505 0.93757901227882567
22 19.828143205531482 1596.807983768123 0.82030850512106745
32 8.066973158856678 1355.7969786468959 0.69649688886011774
42 3.9788574680211459 1143.6582300119649 0.58751746143996775
52 2.2599667474500849 991.29152674446357 0.50924399095502859
62 1.4826842242375156 921.72430013390453 0.47350607616100227
72 1.1369063956822585 951.04309734074764 0.48856766086822501
82 1.0051323223085942 1088.7679180519137 0.55931933730275951
92 0.98265077356211272 1338.1047363015696 0.68740807103226176
102 1.0144545524330755 1696.2510266382737 0.87139415516209895
112 1.0697840132426861 2154.8284523979673 1.106973489954445
122 1.1307184134949657 2700.4711278397585 1.3872797834924362
132 1.1866217264027514 3315.5684593485244 1.7032661623451006
142 1.2312481918705438 3979.1482443713107 2.0441588351109741
152 1.2611406427079686 4667.8691384930416 2.3979669403093524
162 1.2746944279209533 5357.0887086871389 2.7520312242265375
172 1.2715792307943377 6021.9633421094723 3.0935890835181472
182 1.2523617156677238 6638.5371850114389 3.4103339723895885
192 1.2182447134012908 7184.7755386451072 3.6909462763509238
202 1.1708765543897783 7641.5005513914166 3.9255739938133698
212 1.1122044855089488 7993.1918751869816 4.1062440474575173
222 1.0443567436106742 8228.6169230297855 4.2271860586618084
232 0.96954563664806903 8341.2722007038592 4.2850590674156503
242 0.88998557359488495 8329.611348724291 4.279068681500104
252 0.80782419589752064 8197.0588030868403 4.2109740942565832
262 0.72508465704660985 7951.808029816184 4.0849844341055279
272 0.64361853162783789 7606.4186154028903 3.9075517827773307
282 0.56506843235889259 7177.227649374634 3.6870687921278864
292 0.49084017437684396 6683.6039215650299 3.4334855520840506
302 0.42208431068061014 6147.0806676681041 3.1578640666952422
312 0.35968745974130051 5590.4190074355356 2.8718971257697397
322 0.30427102448548521 5036.6192664215287 2.5874004033675786
332 0.25619715579752395 4507.925736964341 2.315801185913275
342 0.21558376942807767 4024.9122730206404 2.0676686260885102
352 0.18232403034837974 3605.6321129159328 1.8522769917413469
362 0.15611040253302974 3264.8796036327021 1.6772264005946473
372 0.13646496490976034 3013.6517936820887 1.5481662309810709
382 0.12276977516860117 2858.7338822066631 1.4685821597147173
392 0.11430090080210399 2802.5179448150307 1.4397030383460419
402 0.11026195318054263 2843.0003435606814 1.4604995626221768
412 0.10981725814965457 2973.9796718012881 1.5277859602623427
422 0.11212352900993935 3185.4420474561011 1.6364179229191245
432 0.11635891596685372 3464.1081427639779 1.7795736250408665
442 0.12174887136738194 3794.1200746890872 1.9491065916225971
452 0.12758807111799988 4157.8310701716337 2.1359513632126848
462 0.13325835047318557 4536.6735696535634 2.3305694560487473
472 0.13824123774581479 4912.0285755241521 2.5233959617309258
482 0.14212738827274166 5266.1360657969481 2.7053072428308527
492 0.14461900708132019 5582.8701791643798 2.8680191591654429
502 0.14553073224806029 5848.5276624005819 3.0044921071735478
512 0.14478401510461547 6052.4062895079842 3.1092281640624608
522 0.14239854582683098 6187.2530414753001 3.1785013256768653
532 0.13848331993994534 6249.6606974206479 3.2105612423838399
542 0.13321846168719439 6239.9866737196035 3.2055915252973914
552 0.12684568795340262 6162.5442238126179 3.1658079690014098
562 0.11964693564883663 6025.130004943172 3.0952158542267987
572 0.11192943493521239 5838.685647979557 2.9994360902828761
582 0.10401202507031412 5616.8810011350652 2.885491119984974
592 0.096203600877614245 5375.1162282450323 2.7612922798887718
602 0.088795485105769151 5130.0880509560857 2.6354169712307307
612 0.082046577709027083 4898.8314687832271 2.5166163745716577
622 0.076171277979785609 4697.7489604049888 2.4133167333308236
632 0.071337255053211687 4542.1065132293979 2.3333604552599256
642 0.067656917427095606 4445.0672851389381 2.283509687389174
652 0.065185380124585773 4417.0377513155045 2.2691104200861121
662 0.063923438784049116 4465.3116932414478 2.293909597908435
672 0.063818125724202882 4593.5507002388276 2.3597882440559776
682 0.064767993035896324 4801.5963701731425 2.466664984550476
692 0.066630559048090399 5085.4913252923352 2.6125068444437911
702 0.069229688224568917 5437.571048225268 2.7933764255946913
712 0.072364887478056458 5846.7906836334578 3.0035997904577179
722 0.075820947852248965 6299.1918540641291 3.2360062736437984
732 0.079377499145317901 6778.4843752337656 3.4822273193506099
742 0.08281842908218176 7266.743638996144 3.7330547393283591
752 0.085941179458638453 7745.2289143729749 3.9788610885930846
762 0.088564585123161718 8195.2033340921516 4.2100209070150338
772 0.090534335834443938 8598.6494865088061 4.4172783315456785
782 0.091728362526103932 8939.0689592951803 4.5921578359532935
792 0.092063070323209525 9202.4603553939141 4.7274666549170137
800 0.091680010909583207 9350.1222896817817 4.8033232023605752
