# ell Cl ell_ellplus1_Cl_over_2pi quadrupole_normalized
2 2038.4689640134793 1946.594471772961 1
12 73.508702885394911 1825.0866542195149 0.93757928561115433
22 19.828165430248273 1596.8097735779324 0.82030941561421156
32 8.066995384310589 1355.8007140260361 0.69649880017956223
42 3.9788796958397197 1143.6646190389283 0.58752073717607811
52 2.2599889731218425 991.30127561360723 0.50924899355679798
62 1.4827064563255412 921.7381209161324 0.47351317096704382
72 1.1369286393339935 951.06170456428197 0.48857721438921675
82 1.0051545761025966 1088.7920235516842 0.55933171461234599
92 0.9826730407597567 1338.1350582057835 0.68742364041905879
102 1.0144768351881106 1696.2882852281377 0.87141328603648815
112 1.0698063154292696 2154.8733749109288 1.1069965553473842
122 1.1307407382434553 2700.5244455694542 1.3873071585936503
132 1.1866440777974807 3315.630911921015 1.703298226723686
142 1.2312705722300401 3979.2205732232719 2.0441959693839018
152 1.2611630627036114 4667.9521217878491 2.3980095440917757
162 1.2747168846519223 5357.1830863648574 2.7520796776359524
172 1.2716017142506517 6022.0698195875939 3.0936437490766551
182 1.2523842459502115 6638.6566138603202 3.4103952878350787
192 1.2182673015757506 7184.9087556921713 3.6910146719712742
202 1.1708992001597016 7641.6483446516932 3.9256498749283253
212 1.1122271809889501 7993.354983076506 4.1063277939940654
222 1.0443794757960483 8228.7960327510646 4.2272780243006993
232 0.96956838184579852 8341.4678839995686 4.2851595465603829
242 0.89000831688586612 8329.8242092248274 4.2791779849441429
252 0.80784695272082352 8197.2897184515114 4.211092673547669
262 0.72510749019493637 7952.0584348005459 4.0851130269356002
272 0.64364147000490379 7606.689705947595 3.9076910040843851
282 0.56509133838166514 7177.5185906669913 3.6872182135243081
292 0.49086295204628372 6683.9140773524714 3.4336448470773435
302 0.4221071395929466 6147.4131395514132 3.1580348288733919
312 0.35971038525465748 5590.7753257395379 2.872080141400716
322 0.30429379030511478 5036.9961106049541 2.5875939666145515
332 0.25621992681886041 4508.3264052419418 2.3160069909865468
342 0.21560660885141181 4025.3386811659761 2.0678876568984048
352 0.18234672896160323 3606.0809997061206 1.8525075725822324
362 0.15613318237433529 3265.356019284995 1.6774711254116037
372 0.13648770136344834 3014.1538987790568 1.5484241543302861
382 0.12279252814105097 2859.263692521733 1.4688543165940011
392 0.1143236857519439 2803.0766038487741 1.4399900156377863
402 0.11028476924575813 2843.5886342572931 1.4608017619958351
412 0.10984013318524354 2974.5991544944422 1.5281041827809021
422 0.11214647615779931 3186.0939785031146 1.6367528135437557
432 0.11638195158510065 3464.7939335525884 1.7799259084491541
442 0.12177199652512354 3794.840735375567 1.9494767864614455
452 0.1276113418739277 4158.589415925866 2.1363409154954689
462 0.13328168006851968 4537.4678069990432 2.3309774443499327
472 0.13826478849499518 4912.8653877144616 2.5238258193756282
482 0.14215095415966442 5267.0092343575934 2.7057557753980439
492 0.14464278490119617 5583.7880977989371 2.8684906788588664
502 0.14555461766505517 5849.4875594605692 3.0049851904350922
512 0.14480786878274132 6053.4034448321572 3.1097403864086335
522 0.14242279420375517 6188.3066396212926 3.1790425429416604
532 0.13850719537737965 6250.7381801314295 3.2111147292215665
542 0.13324279146708662 6241.1262868061031 3.2061769296620248
552 0.12686986181340809 6163.7186624848946 3.1664112643199744
562 0.11967090951102966 6026.3372706006685 3.0958360141195058
572 0.11195390356537788 5839.9620292983363 3.0000917571595132
582 0.10403589646250799 5618.1701094780074 2.8861533262040808
592 0.096227643137674512 5376.4595245565506 2.7619823247826569
602 0.088819695830614526 5131.4868061978223 2.6361355077331834
612 0.082070216034750232 4900.2428643240946 2.5173414059174566
622 0.076195178162501945 4699.2229682132729 2.4140739308343018
632 0.071361149741088703 4543.6279092707346 2.3341419978103564
642 0.067680462043423456 4446.6141691496214 2.2843043241048759
652 0.065209094256044889 4418.6446486549758 2.2699358868673185
662 0.063947190225659742 4466.9708278558037 2.2947618996304251
672 0.063841797802078548 4595.2545874756879 2.3606635352715886
682 0.064791768173648331 4803.3589477948872 2.4675704248866901
692 0.066654451478398727 5087.314884163955 2.6134436103326757
702 0.069253745255162466 5439.4605816959011 2.7943470818252312
712 0.072389153373813367 5848.7512700198395 3.0046069455302566
722 0.075845388969419919 6301.222418051374 3.2370493749076621
732 0.079402121658467897 6780.5870280316412 3.4833074512206301
742 0.082843424109764446 7268.9367795773642 3.7341813536318158
752 0.085966631101702773 7747.5226785849836 3.9800393923489001
762 0.088590066647461857 8197.5612322589168 4.211232154991464
772 0.09055985163245428 8601.0728919652811 4.4185232295103622
782 0.091754683737260478 8941.6340015039477 4.5934754933110931
792 0.092089861010082222 9205.1383046842675 4.7288423131604889
802 0.091518610205876691 9380.3590380978785 4.8188563021830806
812 0.09003288895835998 9459.4937022277281 4.8595091784124964
822 0.087661531343716029 9438.4534314860593 4.8487004192966312
832 0.084467864006636958 9317.0831504986782 4.7863503598737056
842 0.080545362396646794 9099.1398003153299 4.6743890071915288
852 0.076012723497720244 8792.1492328397799 4.5166825244458222
862 0.07100793051781186 8407.0774578976707 4.3188643447859443
872 0.065681864268906653 7957.8606743870268 4.0880937400068733
882 0.060191743071450372 7460.8161883970552 3.8327531987706376
892 0.054694577078501963 6933.950123922069 3.5620927853589439
902 0.049340876979825039 6396.188936112927 3.2858353544419909
912 0.044269194353151117 5866.6119955426993 3.0137823160462287
922 0.039600884026320178 5363.6154695603336 2.7553841066214195
932 0.035436620689515128 4904.2204922846604 2.5193847837335581
942 0.031852867037158658 4503.3039012837007 2.3134268418948531
952 0.028900723024168701 4173.0990072907889 2.1437947491394671
962 0.026604578671600543 3922.6347949152282 2.0151268545124794
972 0.024963109841884393 3757.4907880950109 1.930289458118456
982 0.023950291068487464 3679.5603726249547 1.8902552257192049
992 0.023518039259928115 3687.0766257293199 1.8941164578419487
1002 0.023599252013320061 3774.7398348728743 1.9391505984473676
1012 0.024111593220445496 3934.0148747888152 2.0209730027670885
1022 0.024961711959391796 4153.565166062348 2.1337598695013629
1032 0.026049649878115037 4419.7941319240599 2.2705263967479086
1042 0.027273354074880903 4717.4869750913458 2.4234564741133022
1052 0.028532910021433482 5030.4902256481646 2.5842517784746337
1062 0.029734728114882619 5342.4674486208414 2.7445199943236842
