# ell Cl ell_ellplus1_Cl_over_2pi quadrupole_normalized
2 7509.133239191422 7170.6940401178226 1
7 628.79229232480986 5604.2224840883418 0.78154533616055077
12 222.82892026150935 5532.4345632580453 0.77153404291213357
17 112.77728602713276 5492.4131371502563 0.76595279430720342
22 67.600679247569914 5444.0450228619529 0.75920754565795157
27 44.774856091167933 5387.3615928920526 0.75130267206373957
32 31.672130803912161 5323.0596415346645 0.74233534602840201
37 23.469014460346699 5251.704783168243 0.73238444616191589
42 17.999861784727862 5173.7691622866823 0.72151581608991244
47 14.17525625101498 5089.6761019841369 0.70978849097576435
52 11.398710901869265 4999.8282256063649 0.69725861926807464
57 9.3214297963713744 4904.6216847353853 0.68398144688582985
62 7.7284469852785156 4804.4602297506399 0.67001327944982259
67 6.4814479548142039 4699.7622127093982 0.65541245887994626
72 5.4881748203051046 4590.9591147283909 0.64023915802897047
77 4.6851793747098895 4478.4907572841894 0.62455471286718045
82 4.0276696998738366 4362.8062260105853 0.60842175131194132
87 3.4832940028010668 4244.3597604820316 0.59190362003121966
92 3.0282099673623288 4123.6034294812725 0.57506336296193683
97 2.6445317798423607 4000.9832386219891 0.55796317849258681
102 2.3186298425466023 3876.938835141435 0.5406643782946472
107 2.0399678125531784 3751.8976266587997 0.52322656714511717
112 1.8002947572378782 3626.2706467637468 0.50570706635590368
117 1.5930747121238025 3500.4521433498735 0.48816085636424073
122 1.4130754157880281 3374.8184483888049 0.47064041911532356
127 1.2560666793856075 3249.724294580451 0.45319522439519033
132 1.1185981719417957 3125.5022009569498 0.4358716441491895
137 0.99783300139836528 3002.4628913747065 0.41871301084342072
142 0.8914210519238418 2880.8948002348266 0.40175954853422952
147 0.79740154606767866 2761.0626120520637 0.38504816920158208
152 0.71412820978217528 2643.2079963831607 0.36861257523961094
157 0.6402108077643236 2527.5506802664318 0.35248340901530095
162 0.57446870140106121 2414.2882610612855 0.33668822676774196
167 0.51589397922520353 2303.5961496477657 0.32125149068693426
172 0.46362228244221304 2195.6291215200645 0.30619478522388432
177 0.4169090749740596 2090.522032053334 0.29153691683922195
182 0.37511028149574893 1988.3900322375653 0.27729394408869434
187 0.33766664470339153 1889.3296919999841 0.2634793342777933
192 0.30409085221361737 1793.4200678041107 0.25010411234539898
197 0.27395681970251895 1700.7233094185467 0.23717694548164012
