# ell Cl ell_ellplus1_Cl_over_2pi quadrupole_normalized
2 1906.9212085421157 1820.9756185574922 1
12 63.369924841879453 1573.3593379837334 0.86401999123419837
22 20.076308674119041 1616.7933448495189 0.88787204417941701
32 10.219549379406494 1717.5753406988931 0.94321709922700192
42 6.3610432784037236 1828.3790146488468 1.0040656206573593
52 4.5661080503693263 2002.8366459983799 1.0998701056661875
62 3.4905258213063024 2169.9175165888082 1.1916235969747551
72 3.0856777110955855 2581.2261228371322 1.4174962566944644
82 2.6208577161169333 2838.9354672556715 1.5590189337650597
92 2.4460973626519875 3330.9234109227614 1.8291971495814932
102 2.3350264070802811 3904.3552328074388 2.1441007737930731
112 2.3440438201629923 4721.5253311221359 2.5928547768598618
122 2.3906745762363339 5709.5980680388147 3.1354610187267316
132 2.2734540403100194 6352.3129082434862 3.488411840063816
142 2.3778622153855564 7684.775760225566 4.2201420391960847
152 2.2264483805751616 8240.7697699908113 4.5254695812560284
162 2.2891209250043678 9620.3635879710728 5.2830820412587185
172 2.2945457202520498 10866.542862233064 5.967429081143397
182 2.1715705591223866 11511.092782745931 6.3213876481578497
192 2.0425789976332265 12046.406979244846 6.6153587431266949
202 1.9317119884115643 12606.946624078068 6.9231825487398959
212 1.8325962902529092 13170.50413714547 7.2326636353201943
222 1.7435439811009199 13737.600294830052 7.5440879904325451
232 1.6718726274586893 14383.587675925886 7.8988359477981476
242 1.5975135038595241 14951.55315578823 8.2107376965498755
252 1.4998557372372314 15219.159981487361 8.3576956365530055
262 1.3523072937570575 14830.389655569721 8.1442000125832514
272 1.1499425650284216 13590.262093842435 7.4631763079882019
282 1.0243674306208927 13011.022780868361 7.1450834642010195
292 0.98099244848368661 13357.84093882549 7.3355407962063017
302 0.87305138020029349 12714.799212641567 6.9824104634161701
312 0.70791401917270513 11002.707715358132 6.0422048506470727
322 0.65647553716455997 10866.684870859835 5.9675070660572667
332 0.5998699899063934 10555.03273607265 5.7963613727206003
342 0.45833205518061454 8556.9814411778661 4.6991191721481602
352 0.38112869245120579 7537.1844842938435 4.1390913790842045
362 0.34088708420782554 7129.2833168915477 3.9150899354375186
372 0.30829404880711775 6808.2742979742834 3.7388058514300924
382 0.28261666619700632 6580.8203869734089 3.6138981323574697
392 0.26322755478219484 6454.0169033672519 3.544263216703516
402 0.24938169846519273 6430.0716064170128 3.531113509092819
412 0.24025700141366832 6506.4403378061443 3.5730518692832907
422 0.2349894867549128 6676.0777013437728 3.6662092744724988
432 0.23270643438260813 6927.8769703217022 3.8044863971378726
442 0.23255708201112038 7247.2909478313313 3.9798945543116937
452 0.23374002138947345 7617.1033448488888 4.1829793146175511
462 0.2355264139281289 8018.307695006577 4.4033031597415766
472 0.23727832696635659 8431.0437422034174 4.629959707468335
482 0.23846286834989155 8835.5800147465088 4.8521132983349435
492 0.23866019676856143 9213.2349846896868 5.0595048559672993
502 0.23756766171302018 9547.2689497097017 5.2429416695170721
512 0.23499896832114781 9823.6620449232287 5.394724643652923
522 0.23087742099885572 10031.682676172271 5.508960457207543
532 0.22523000120495823 10164.481087116175 5.581887524209737
542 0.21817022191681698 10219.148758525629 5.6119086133733358
552 0.20988924835835493 10197.04962762556 5.5997727392436349
562 0.20063479676335949 10103.48261289838 5.5483898356101973
572 0.19069541364124115 9947.4331788337004 5.462694325755816
582 0.18038565524753256 9741.227124000512 5.3494549980395361
592 0.17002298104246227 9499.5746129975869 5.2167500301419683
602 0.15991848815232135 9239.1626017918334 5.0737431669243032
612 0.15035921903115154 8977.6380000117078 4.9301253177258086
622 0.14159459042063524 8732.6333178240002 4.795579484332503
632 0.13383160494024593 8521.1773851069611 4.6794571537740381
642 0.12722343340626713 8358.5942612095587 4.5901736278220575
652 0.12186642279058071 8257.8116297698252 4.5348282237361035
662 0.11780047252874107 8228.841211577821 4.5189189397804226
672 0.11500764483381461 8278.1097292368977 4.5459750503384013
682 0.11341706846939997 8408.211506206866 4.6174212441501732
692 0.11291077541220429 8617.7690401241271 4.7325010572908148
702 0.11333029872374803 8901.4058423604965 4.8882619578464492
712 0.11448616308291294 9250.0196579604199 5.0797053863290795
722 0.11616715125151707 9651.1477843742996 5.2999873727137397
732 0.11815030744383921 10089.509263461972 5.5407162845236213
742 0.12021101629760077 10547.684225584924 5.7923258928312276
752 0.12213256357956734 11006.884811002885 6.0444987285014395
762 0.12371552931011923 11447.848108488597 6.2866564449430404
772 0.12478423333106387 11851.590603355728 6.508374127899696
782 0.12519260756147596 12200.210724000872 6.6998210188368228
792 0.12483184373912241 12477.968517311056 6.8523534253553757
800 0.12394065256810205 12640.271818004137 6.9414832846676342
