# ell Cl ell_ellplus1_Cl_over_2pi quadrupole_normalized
2 804.02260468925954 767.78503136349946 1
12 6.7784623408385567 168.29682294464772 0.21919784323715139
22 1.7981844977451733 144.81211541212491 0.18861023528285639
32 1.0516505334046278 176.74840212118309 0.23020558476804101
42 0.80265303483669481 230.7096337360401 0.30048727744317422
52 0.68514373552729257 300.52529772686648 0.39141854223592709
62 0.6162569829965896 383.10182779969358 0.49897017023026363
72 0.56844372092620099 475.51362105684217 0.61933171608253901
82 0.52055844198457368 563.87335132367195 0.73441566101164624
92 0.47360119845168996 644.91681461669179 0.83997054940155902
102 0.43198726837311457 722.31806315532299 0.94078164284157473
112 0.39393486929831456 793.48920365957451 1.0334783451696463
122 0.36213277907112862 864.87413900269939 1.1264535041361521
132 0.32370589653607718 904.47447301826651 1.178030875923723
142 0.29714547009075265 960.31481178315084 1.2507600077559995
152 0.26234343528128345 971.01368694793246 1.2646947352223341
162 0.23683978908551373 995.35365659928061 1.2963962775252926
172 0.21522464027781041 1019.2639693100621 1.3275382140492691
182 0.19152329306338656 1015.2294555884298 1.3222834701342081
192 0.17008024235508132 1003.0729880763256 1.3064503045793707
202 0.15024921224138119 980.5725752079876 1.27714468914118
212 0.1287881560817912 925.57479872257136 1.2055129507784947
222 0.10760168717536851 847.80710179228515 1.1042245774011452
232 0.098439182780798481 846.89981343037141 1.1030428815815452
242 0.08784316777464253 822.14753689548991 1.0708043310449133
252 0.06907992267105309 700.95967801284803 0.91296345901407183
262 0.066950688398351429 734.23015703600777 0.95629652447391156
272 0.050372872142978989 595.317153796963 0.77536957543929574
282 0.048122223344677605 611.225352824943 0.7960891758197941
292 0.036475738538052124 496.6777412717156 0.64689687996348677
302 0.03306338718405312 481.52301098088395 0.62715863335568489
312 0.03011491249678486 468.05907370351656 0.60962255655374853
322 0.022316757153134928 369.41082126238331 0.48113834754807794
332 0.017524666774897578 308.35586812181225 0.4016174521847698
342 0.01581478549804884 295.25935284994335 0.38455992340147099
352 0.014023990657949306 277.33783073419431 0.36121807459787758
362 0.011555452597915112 241.66974708617053 0.31476225403482061
372 0.0091959494948035698 203.0806200547562 0.26450192665791877
382 0.0073009294135710189 170.00450035451914 0.22142200408962176
392 0.0059150587574864988 145.02998835671531 0.18889400344150814
402 0.0048447572527294232 124.91749090844529 0.16269852342211719
412 0.0040636829339151101 110.04928225070032 0.14333345631298025
422 0.0034677868124575678 98.520212675761158 0.12831744388243727
432 0.0030416542297664289 90.552744473898912 0.11794023167277366
442 0.0025065403283681328 78.112551443554409 0.1017375284131749
452 0.0019626952342232684 63.960173977267857 0.083304794134475141
462 0.0016493474231126966 56.150709017797965 0.073133372915698366
472 0.0015023377818024388 53.381510717315322 0.069526636410865941
482 0.0014539275364941118 53.871251206657057 0.070164497881637256
492 0.0013321088007983014 51.424709998163614 0.066978005427950502
502 0.0010170976959464515 40.874693050862483 0.053237158034031541
512 0.00098181541358814098 41.042830453645259 0.053456148240814003
522 0.0010364213782243761 45.032772542965965 0.058652839927072882
532 0.0010618529561522336 47.920722072394049 0.062414243720396924
542 0.00071792493182460738 33.627786648937331 0.04379844002587311
552 0.00075337551590242671 36.601243674849023 0.047671212878231492
562 0.00096738805351368026 48.715320254886272 0.063449166452715769
572 0.00074714670524207792 38.974151413854408 0.050761801574381725
582 0.0006283810038633735 33.933973688987642 0.044197232692495633
592 0.0007650175226873668 42.74328677488743 0.055670904001579952
602 0.00067271969870329607 38.865841927095168 0.050620734111049059
612 0.00058599625125399252 34.988624222850625 0.045570860063154375
622 0.00072562100611388725 44.751583766576189 0.058286606196401664
632 0.00053857770433630504 34.291721722700821 0.0446631808669187
642 0.00053401808866567152 35.085050071310974 0.045696449706767388
652 0.00069698963258571652 47.228834341728053 0.06151309600013298
662 0.0004976434966593472 34.762418401887281 0.045276238767188726
672 0.00051824599974656447 37.302713735589528 0.048584841084156234
682 0.00037975137478718268 28.152992508750547 0.036667805907539007
692 0.0004403847442274983 33.611796577357566 0.043777613790759652
702 0.00052152317739633468 40.962474382231235 0.053351488644531805
712 0.00043446089936879153 35.102686224762536 0.045719419877754235
722 0.00043766787459823133 36.361374904296504 0.047358796302296773
732 0.00029485849430014395 25.179600239854288 0.032795117397819235
742 0.00034316756134471134 30.110577091929144 0.039217457832508358
752 0.00020816776807041 18.760587490836031 0.024434687737424819
762 0.00029472052964044982 27.271563049451498 0.035519789961286796
772 0.00014544821200290149 13.814186429106799 0.017992258073297372
782 1.009452695990041e-05 0.98372706239397834 0.001281253244344957
792 1.8328771898503722e-07 0.01832111357647347 2.386229586156068e-05
802 1.1634491118983128e-09 0.00011924973912531611 1.5531657202738383e-07
812 3.0490681261937515e-12 3.2035671709626857e-07 4.1724793270240145e-10
822 3.6811806512372473e-15 3.9635004792875934e-10 5.1622528668589233e-13
832 2.2150454989096069e-18 2.4432680212982599e-13 3.1822292979055505e-16
842 7.0526373684230498e-22 7.9673033265638324e-17 1.0376997468177782e-19
852 1.245952840361096e-25 1.4411539023284572e-20 1.8770278703781586e-23
862 1.26962944630888e-29 1.5031945051924893e-24 1.9578325231516766e-27
872 7.7086056893824778e-34 9.3395659140772532e-29 1.2164297990403954e-31
882 2.8669627479464498e-38 3.5536239673304365e-33 4.6284100655356643e-36
892 6.6900352101967075e-43 8.4813473204493778e-38 1.104651298734942e-40
902 1.0002926371675712e-47 1.296705914113067e-42 1.688891891797192e-45
912 9.7636592154132266e-53 1.2938929906109087e-47 1.6852282054953597e-50
922 6.3259385242357802e-58 8.5679657316558045e-53 1.1159328954929044e-55
932 2.7617873850216081e-63 3.8221517812401656e-58 4.9781535522416432e-61
942 8.2362777990260857e-69 1.1644308784242818e-63 1.516610549643543e-66
952 1.6988458219578699e-74 2.4530361428064693e-69 3.1949517672285876e-72
962 2.4514384852800809e-80 3.6144522409666186e-75 4.7076357226550254e-78
972 2.5009605743699364e-86 3.7644894322487452e-81 4.9030513470201902e-84
982 1.8215749086040272e-92 2.7985442140560145e-87 3.6449580282727264e-90
992 9.5582370038033523e-99 1.4985072458805015e-93 1.9517276121147115e-96
1002 3.6439269472520883e-105 5.8285221054445024e-100 7.5913463630486601e-103
1012 1.017316366321918e-111 1.6598395970295768e-106 2.1618545937029915e-109
1022 2.0953548318798992e-118 3.486616965372928e-113 4.5411369367036112e-116
1032 3.2062936012247088e-125 5.4400568568962504e-120 7.0853906167398499e-123
1042 3.6690083122620034e-132 6.3463037502010887e-127 8.2657299777396945e-130
1052 3.1593066048356678e-139 5.5700105539578833e-134 7.2546485362786688e-137
1062 2.059144760582487e-146 3.6996853688747839e-141 4.8186474309150845e-144
1072 1.0215438381366864e-153 1.8701293557856344e-148 2.4357460479067899e-151
1082 3.8779720684578767e-161 7.2323681627833099e-156 9.4197827091515979e-159
1092 1.1321958566602192e-168 2.150723067721422e-163 2.8012047381309074e-166
1102 2.554448293111416e-176 4.9416769921122092e-171 6.4362768095860756e-174
1112 4.4743122021349748e-184 8.8134585757288832e-179 1.1479070593597243e-181
1122 6.1110583082411199e-192 1.2254883086028294e-186 1.5961346712197562e-189
1132 6.5357220245211908e-200 1.3341050895480479e-194 1.7376023692189309e-197
1142 5.4955107256396103e-208 1.1416698334593157e-202 1.4869654744790206e-205
1152 3.6470327431376637e-216 7.7097728086003817e-211 1.0041577386457634e-213
1162 1.9173537221407418e-224 4.1239008521084694e-219 5.3711659952329202e-222
1172 8.0139749962464034e-233 1.753451421741559e-227 2.2837791180008129e-230
1182 2.6722142576742252e-241 5.9469409974615228e-236 7.7455808000065163e-239
1192 7.1320150980693962e-250 1.6141693052902808e-244 2.102371418238903e-247
1202 1.5284809827990577e-258 3.5176308893640627e-253 4.5815309568059018e-256
1212 2.6384917426675571e-267 6.1736114355894733e-262 8.0408072356214567e-265
