# ell Cl ell_ellplus1_Cl_over_2pi quadrupole_normalized
2 1929.9394502608804 1842.9564202624454 1
12 63.597691215565916 1579.0143604855348 0.85678334176815529
22 19.710105866883236 1587.3021534549912 0.86128035150660387
32 9.7407129096391021 1637.0984349013554 0.88830013390562168
42 5.8893403112095397 1692.795625475323 0.91852178752781433
52 4.1143896433955494 1804.6989389666962 0.97924124473312224
62 3.2129357726039882 1997.3511068424202 1.0837755493740804
72 2.6328461281247071 2202.4241802340234 1.1950495171884685
82 2.435958035667666 2638.6505538535866 1.4317487515401102
92 2.3200310360673786 3159.2551507131816 1.7142321521977657
102 2.2655931957332087 3788.2572215680116 2.0555327190148893
112 2.2640837390737358 4560.4645416035955 2.4745373745485337
122 2.2373012978694069 5343.2998764918866 2.8993088592572236
132 2.2467130266141124 6277.5951952534051 3.4062635047872956
142 2.3093052009490656 7463.2131821560224 4.0495874455312553
152 2.3029951457060669 8524.0928748895622 4.6252275860520307
162 2.253282819944384 9469.7487396181878 5.1383465368484691
172 2.2556236863164365 10682.215330071198 5.7962387024593891
182 2.2345934934416443 11845.165668999769 6.4272630317069375
192 2.1760667514320646 12833.670439247771 6.9636320740672746
202 2.0825081962928733 13591.08906108613 7.3746122868986221
212 1.9629733052166962 14107.497747850783 7.6548189597678116
222 1.8631560322729657 14680.038551196132 7.9654832799061133
232 1.8001508337437204 15487.200951666802 8.4034547867720892
242 1.6470783306965167 15415.443533753947 8.3645187505620555
252 1.4976462461770896 15196.740093302711 8.2458488579662816
262 1.410219090783567 15465.492726833414 8.3916757644388902
272 1.2319365997063996 14559.284769664326 7.8999615018520171
282 1.1415897728061313 14499.924632886865 7.8677523100747067
292 0.99993550234914452 13615.782068567631 7.3880108714826163
302 0.87567376646776351 12752.99068178651 6.9198547190662421
312 0.79730274075022078 12392.026121167226 6.7239930282250224
322 0.68120958372068996 11276.109250430078 6.1184893611452349
332 0.58156266387135613 10232.905560415928 5.5524403333198276
342 0.51628547087684717 9638.9618459089015 5.2301626560091261
352 0.45867192730731171 9070.6761321162412 4.9218071748134644
362 0.40089306761644133 8384.2433205034868 4.5493443189012206
372 0.35012634518593833 7732.0863188782414 4.1954797378101629
382 0.31075244097834315 7235.9709935382925 3.9262843732940018
392 0.282152915881834 6918.0435533905274 3.7537749006595429
402 0.2619834088847256 6754.9948099224112 3.6653036043904228
412 0.24830537779509967 6724.399774716906 3.6487025416256564
422 0.23962016827635454 6807.6358832617807 3.6938669891566631
432 0.23479721904935733 6990.1214844499973 3.7928848493631619
442 0.23260153606039671 7248.6762912753093 3.9331783495146699
452 0.23223546574289625 7568.0729914676922 4.1064850520936158
462 0.23315503649595468 7937.5760539348039 4.3069797889222237
472 0.23454680335326966 8333.9864367207174 4.5220746107137577
482 0.23560259675351067 8729.6005860471578 4.7367373911120598
492 0.23555001534812173 9093.1695835062856 4.934012266123676
502 0.23405597570057637 9406.1427939611331 5.1038335418813956
512 0.23181453197854732 9690.5430501601204 5.2581509489953886
522 0.22865905887485108 9935.29427754682 5.390954538215281
532 0.22357797730626025 10089.926340484091 5.4748588895266659
542 0.21539558554451863 10089.184084198334 5.4744561364948545
552 0.20616490124525585 10016.10966695671 5.4348054879834713
562 0.19799359151903079 9970.4779113527893 5.4100454040757775
572 0.18934062370217866 9876.7619333493494 5.3591945120128521
582 0.17811928902273785 9618.8383003903782 5.2192434908583527
592 0.16667745008302975 9312.6521112606861 5.0531048964980529
602 0.15789025498805562 9121.9830547894326 4.9496466408524302
612 0.14904308596188376 8899.0544164318908 4.8286841287134861
622 0.1390645358938209 8576.596011659014 4.6537161255487902
632 0.13174113017274588 8388.074996318368 4.5514234108280585
642 0.12629806271034957 8297.7972996648405 4.5024381523265733
652 0.12032321483833716 8153.2420503616495 4.4240015448659333
662 0.11653623899536363 8140.529367175187 4.4171035612529232
672 0.11471944628875622 8257.3655501586527 4.4804996251527029
682 0.11268818569012928 8354.1755427134776 4.5330293493992686
692 0.11270563669702516 8602.1120927499924 4.6675613151639324
